session_date,operative_id,zone,hours_worked,lines_picked,units_picked,mispicks
2026-05-22,OP-002,Ambient Pick,7.06,561,1606,2
2026-05-22,OP-003,Bulk,7.22,316,1057,1
2026-05-22,OP-004,Ambient Pick,4.98,370,611,1
2026-05-22,OP-004,Chilled Pick,2.73,155,462,0
2026-05-22,OP-005,Chilled Pick,7.58,474,902,3
2026-05-22,OP-006,Ambient Pick,7.41,494,1281,2
2026-05-22,OP-007,Ambient Pick,7.76,712,1211,4
2026-05-22,OP-008,Bulk,7.2,294,813,0
2026-05-22,OP-009,Bulk,2.47,89,186,0
2026-05-22,OP-009,Chilled Pick,4.27,207,545,0
2026-05-22,OP-010,Ambient Pick,7.64,600,1427,2
2026-05-22,OP-011,Chilled Pick,6.98,451,940,5
2026-05-22,OP-012,Bulk,0.77,39,107,0
2026-05-22,OP-012,Chilled Pick,6.31,383,1186,0
2026-05-22,OP-013,Ambient Pick,7.53,524,1472,2
2026-05-22,OP-014,Ambient Pick,7.38,529,1555,1
2026-05-22,OP-015,Chilled Pick,7.32,327,870,1
2026-05-22,OP-016,Bulk,8.43,269,861,0
2026-05-22,OP-017,Returns,4.16,151,468,0
2026-05-22,OP-017,Chilled Pick,2.06,137,227,1
2026-05-22,OP-018,Chilled Pick,4.09,287,758,4
2026-05-22,OP-018,Ambient Pick,2.58,219,419,0
2026-05-22,OP-019,Chilled Pick,2.01,118,313,1
2026-05-22,OP-019,Ambient Pick,5.31,383,615,5
2026-05-22,OP-020,Chilled Pick,6.69,431,1223,0
2026-05-22,OP-020,Ambient Pick,0.93,76,196,1
2026-05-22,OP-021,Ambient Pick,3.92,323,584,0
2026-05-22,OP-021,Chilled Pick,3.42,227,650,1
2026-05-22,OP-022,Returns,6.82,184,298,0
2026-05-22,OP-024,Returns,7.97,251,440,1
2026-05-22,OP-025,Bulk,7.2,375,829,1
2026-05-22,OP-026,Bulk,7.4,327,538,1
2026-05-22,OP-027,Ambient Pick,7.9,560,1767,0
2026-05-22,OP-028,Ambient Pick,7.53,525,1046,1
2026-05-22,OP-029,Chilled Pick,1.68,92,198,0
2026-05-22,OP-029,Bulk,5.68,220,584,0
2026-05-22,OP-030,Chilled Pick,2.95,211,364,1
2026-05-22,OP-030,Bulk,4.23,186,325,0
2026-05-22,OP-031,Chilled Pick,8.18,497,1369,4
2026-05-22,OP-032,Bulk,8.39,445,1344,0
2026-05-22,OP-033,Ambient Pick,6.41,520,1172,5
2026-05-22,OP-034,Ambient Pick,7.81,591,1172,1
2026-05-22,OP-035,Ambient Pick,1.02,82,174,1
2026-05-22,OP-035,Returns,6.61,223,431,2
2026-05-22,OP-036,Bulk,7.64,388,842,0
2026-05-22,OP-037,Bulk,8.05,422,935,2
2026-05-22,OP-038,Ambient Pick,7.98,484,1258,4
2026-05-22,OP-039,Ambient Pick,7.87,475,1495,3
2026-05-22,OP-040,Ambient Pick,6.38,599,1052,5
2026-05-22,OP-041,Returns,8.09,265,659,2
2026-05-22,OP-042,Bulk,7.51,322,642,2
2026-05-22,OP-043,Ambient Pick,7.36,477,1076,3
2026-05-22,OP-044,Chilled Pick,7.77,307,728,0
2026-05-22,OP-045,Chilled Pick,0.61,25,80,0
2026-05-22,OP-045,Returns,6.93,152,277,2
2026-05-22,OP-046,Chilled Pick,6.05,317,509,3
2026-05-22,OP-047,Bulk,7.36,308,562,0
2026-05-22,OP-048,Bulk,8.09,288,778,0
2026-05-23,OP-001,Chilled Pick,7.82,484,1435,2
2026-05-23,OP-002,Bulk,1.89,80,246,1
2026-05-23,OP-002,Ambient Pick,4.83,371,1075,3
2026-05-23,OP-003,Ambient Pick,7.56,612,1981,2
2026-05-23,OP-004,Chilled Pick,8.69,547,1485,0
2026-05-23,OP-005,Ambient Pick,1.47,115,360,1
2026-05-23,OP-005,Bulk,4.38,211,692,0
2026-05-23,OP-006,Returns,7.77,221,499,1
2026-05-23,OP-007,Bulk,7.09,332,779,0
2026-05-23,OP-009,Ambient Pick,7.43,494,1408,5
2026-05-23,OP-010,Bulk,7.34,314,868,0
2026-05-23,OP-011,Returns,4.05,127,383,0
2026-05-23,OP-011,Bulk,3.69,168,504,1
2026-05-23,OP-012,Ambient Pick,0.51,46,96,0
2026-05-23,OP-012,Returns,6.58,264,539,2
2026-05-23,OP-013,Ambient Pick,6.57,516,1253,0
2026-05-23,OP-014,Chilled Pick,8.5,521,1171,1
2026-05-23,OP-017,Bulk,3.55,161,344,0
2026-05-23,OP-017,Chilled Pick,3.97,264,626,1
2026-05-23,OP-018,Bulk,7.51,313,755,0
2026-05-23,OP-021,Ambient Pick,8.24,711,1575,3
2026-05-23,OP-023,Ambient Pick,3.82,335,785,1
2026-05-23,OP-023,Returns,3.19,113,205,2
2026-05-23,OP-024,Bulk,8.38,304,795,1
2026-05-23,OP-025,Ambient Pick,7.38,612,2021,2
2026-05-23,OP-026,Ambient Pick,8.61,787,1903,3
2026-05-23,OP-027,Ambient Pick,5.2,403,1230,3
2026-05-23,OP-027,Bulk,2.61,107,352,0
2026-05-23,OP-028,Ambient Pick,6.59,469,1310,2
2026-05-23,OP-029,Ambient Pick,7.13,475,1283,3
2026-05-23,OP-030,Chilled Pick,6.44,366,861,5
2026-05-23,OP-030,Ambient Pick,0.86,90,199,0
2026-05-23,OP-031,Chilled Pick,7.63,409,1040,5
2026-05-23,OP-032,Ambient Pick,4.62,445,1024,3
2026-05-23,OP-032,Bulk,2.17,109,207,0
2026-05-23,OP-033,Ambient Pick,1.4,117,222,0
2026-05-23,OP-033,Chilled Pick,7.21,452,1235,1
2026-05-23,OP-034,Bulk,1.8,81,224,0
2026-05-23,OP-034,Returns,5.84,205,563,1
2026-05-23,OP-035,Chilled Pick,9.04,555,1615,2
2026-05-23,OP-036,Chilled Pick,7.16,559,956,3
2026-05-23,OP-037,Chilled Pick,8.16,480,1328,1
2026-05-23,OP-038,Bulk,7.08,263,650,0
2026-05-23,OP-039,Chilled Pick,7.33,367,635,4
2026-05-23,OP-040,Chilled Pick,8.79,572,1293,10
2026-05-23,OP-041,Ambient Pick,4.0,232,591,1
2026-05-23,OP-041,Bulk,3.72,138,403,0
2026-05-23,OP-042,Bulk,6.73,324,941,1
2026-05-23,OP-043,Ambient Pick,0.55,35,57,0
2026-05-23,OP-043,Chilled Pick,7.11,362,1091,4
2026-05-23,OP-044,Chilled Pick,6.74,278,739,1
2026-05-23,OP-044,Ambient Pick,1.36,76,167,1
2026-05-23,OP-045,Bulk,7.75,191,510,0
2026-05-23,OP-046,Ambient Pick,8.0,464,984,2
2026-05-23,OP-047,Ambient Pick,7.83,515,940,4
2026-05-23,OP-048,Bulk,8.04,294,491,2
2026-05-25,OP-001,Chilled Pick,7.51,640,1622,2
2026-05-25,OP-002,Bulk,7.67,377,688,0
2026-05-25,OP-005,Ambient Pick,4.91,461,1304,2
2026-05-25,OP-005,Chilled Pick,2.38,162,511,1
2026-05-25,OP-006,Ambient Pick,7.64,572,1112,3
2026-05-25,OP-008,Chilled Pick,6.29,399,1285,2
2026-05-25,OP-009,Bulk,7.44,293,781,1
2026-05-25,OP-010,Ambient Pick,7.52,710,1325,4
2026-05-25,OP-011,Bulk,7.55,419,1147,1
2026-05-25,OP-013,Chilled Pick,5.19,391,660,0
2026-05-25,OP-013,Ambient Pick,2.1,179,286,0
2026-05-25,OP-014,Bulk,2.5,99,291,1
2026-05-25,OP-014,Ambient Pick,4.42,364,988,0
2026-05-25,OP-015,Returns,7.85,233,757,1
2026-05-25,OP-017,Chilled Pick,6.8,501,859,1
2026-05-25,OP-018,Returns,8.02,334,1133,1
2026-05-25,OP-019,Bulk,1.86,97,179,1
2026-05-25,OP-019,Ambient Pick,5.1,442,765,0
2026-05-25,OP-020,Ambient Pick,6.8,620,1114,5
2026-05-25,OP-021,Ambient Pick,7.38,809,1662,5
2026-05-25,OP-022,Bulk,3.31,135,289,0
2026-05-25,OP-022,Ambient Pick,4.42,366,1041,2
2026-05-25,OP-024,Bulk,6.12,271,453,1
2026-05-25,OP-025,Ambient Pick,8.5,874,2413,5
2026-05-25,OP-026,Ambient Pick,6.73,689,2208,2
2026-05-25,OP-026,Returns,0.77,36,60,0
2026-05-25,OP-027,Chilled Pick,4.94,321,958,0
2026-05-25,OP-027,Returns,1.98,77,223,1
2026-05-25,OP-028,Bulk,6.95,362,765,1
2026-05-25,OP-029,Ambient Pick,9.19,702,2264,4
2026-05-25,OP-030,Ambient Pick,6.73,680,1323,6
2026-05-25,OP-031,Ambient Pick,7.69,654,1572,4
2026-05-25,OP-032,Returns,7.76,384,1164,1
2026-05-25,OP-034,Bulk,8.21,414,1248,2
2026-05-25,OP-035,Ambient Pick,6.29,607,1659,2
2026-05-25,OP-038,Ambient Pick,7.46,548,1198,6
2026-05-25,OP-039,Ambient Pick,7.65,584,1639,3
2026-05-25,OP-040,Ambient Pick,4.05,446,1206,4
2026-05-25,OP-040,Chilled Pick,3.68,319,822,3
2026-05-25,OP-041,Bulk,7.27,294,552,1
2026-05-25,OP-042,Ambient Pick,4.11,372,1091,3
2026-05-25,OP-042,Bulk,2.99,160,482,0
2026-05-25,OP-043,Ambient Pick,7.55,521,898,0
2026-05-25,OP-046,Ambient Pick,2.93,202,437,0
2026-05-25,OP-046,Chilled Pick,4.61,286,729,2
2026-05-25,OP-047,Bulk,5.35,284,722,0
2026-05-25,OP-047,Ambient Pick,1.15,109,317,2
2026-05-25,OP-048,Ambient Pick,8.04,591,1766,5
2026-05-26,OP-001,Chilled Pick,8.78,581,1612,4
2026-05-26,OP-002,Chilled Pick,7.97,488,923,1
2026-05-26,OP-003,Ambient Pick,2.25,183,301,0
2026-05-26,OP-003,Chilled Pick,5.33,299,874,2
2026-05-26,OP-005,Ambient Pick,8.15,644,1503,3
2026-05-26,OP-006,Ambient Pick,7.64,479,779,8
2026-05-26,OP-008,Chilled Pick,7.57,478,1140,2
2026-05-26,OP-009,Ambient Pick,8.15,477,1158,3
2026-05-26,OP-010,Ambient Pick,7.95,615,1964,3
2026-05-26,OP-012,Chilled Pick,3.77,284,910,0
2026-05-26,OP-012,Ambient Pick,2.77,260,736,1
2026-05-26,OP-014,Ambient Pick,8.24,592,954,1
2026-05-26,OP-015,Chilled Pick,7.84,355,1089,0
2026-05-26,OP-016,Ambient Pick,7.99,547,1327,7
2026-05-26,OP-017,Bulk,6.58,312,577,1
2026-05-26,OP-017,Chilled Pick,1.01,68,137,0
2026-05-26,OP-018,Chilled Pick,8.36,551,1126,0
2026-05-26,OP-019,Ambient Pick,7.33,580,1547,1
2026-05-26,OP-020,Ambient Pick,8.19,614,1803,2
2026-05-26,OP-023,Bulk,8.19,368,1031,1
2026-05-26,OP-024,Ambient Pick,7.26,483,1366,2
2026-05-26,OP-025,Ambient Pick,8.7,739,2345,2
2026-05-26,OP-026,Ambient Pick,3.06,271,512,0
2026-05-26,OP-026,Chilled Pick,4.13,255,720,0
2026-05-26,OP-027,Ambient Pick,8.62,522,1047,0
2026-05-26,OP-028,Ambient Pick,7.22,529,997,6
2026-05-26,OP-029,Ambient Pick,7.28,488,1425,3
2026-05-26,OP-030,Returns,5.38,202,417,2
2026-05-26,OP-030,Chilled Pick,1.3,91,248,1
2026-05-26,OP-031,Chilled Pick,7.37,415,780,1
2026-05-26,OP-032,Chilled Pick,6.15,422,1123,3
2026-05-26,OP-032,Bulk,1.33,71,124,0
2026-05-26,OP-033,Ambient Pick,7.04,654,1462,1
2026-05-26,OP-034,Bulk,7.87,305,950,0
2026-05-26,OP-035,Chilled Pick,8.08,497,1426,2
2026-05-26,OP-037,Ambient Pick,6.52,494,1038,2
2026-05-26,OP-038,Ambient Pick,8.25,535,1377,3
2026-05-26,OP-039,Bulk,7.75,251,828,1
2026-05-26,OP-040,Bulk,8.9,450,990,0
2026-05-26,OP-041,Ambient Pick,5.45,353,573,2
2026-05-26,OP-041,Chilled Pick,1.74,84,207,0
2026-05-26,OP-042,Chilled Pick,7.26,418,1226,2
2026-05-26,OP-043,Bulk,8.38,267,451,1
2026-05-26,OP-045,Returns,8.27,194,526,4
2026-05-26,OP-046,Chilled Pick,6.74,344,749,2
2026-05-26,OP-047,Bulk,6.61,280,950,1
2026-05-26,OP-048,Bulk,8.21,318,717,3
2026-05-27,OP-001,Ambient Pick,4.88,354,1194,2
2026-05-27,OP-001,Chilled Pick,2.65,159,368,2
2026-05-27,OP-002,Returns,7.64,240,688,0
2026-05-27,OP-003,Chilled Pick,4.84,279,600,0
2026-05-27,OP-003,Bulk,2.25,94,183,1
2026-05-27,OP-004,Chilled Pick,2.49,155,467,0
2026-05-27,OP-004,Ambient Pick,3.53,232,530,3
2026-05-27,OP-005,Ambient Pick,7.97,749,1225,4
2026-05-27,OP-007,Ambient Pick,7.59,677,1613,3
2026-05-27,OP-008,Chilled Pick,8.23,444,1169,3
2026-05-27,OP-009,Ambient Pick,6.25,428,1010,2
2026-05-27,OP-009,Returns,1.64,46,97,0
2026-05-27,OP-010,Returns,8.05,320,764,4
2026-05-27,OP-011,Ambient Pick,9.16,841,1805,0
2026-05-27,OP-012,Chilled Pick,2.25,168,422,2
2026-05-27,OP-012,Ambient Pick,5.39,457,1097,2
2026-05-27,OP-013,Ambient Pick,8.41,572,1203,1
2026-05-27,OP-014,Chilled Pick,8.22,505,817,1
2026-05-27,OP-015,Chilled Pick,4.35,170,545,0
2026-05-27,OP-015,Returns,3.06,77,133,0
2026-05-27,OP-017,Ambient Pick,6.87,486,893,1
2026-05-27,OP-018,Ambient Pick,7.67,528,897,0
2026-05-27,OP-020,Ambient Pick,8.4,671,1139,2
2026-05-27,OP-021,Ambient Pick,6.5,546,1415,0
2026-05-27,OP-021,Chilled Pick,1.12,77,177,1
2026-05-27,OP-024,Bulk,8.31,329,871,1
2026-05-27,OP-025,Ambient Pick,8.44,721,2297,3
2026-05-27,OP-026,Bulk,6.7,321,561,1
2026-05-27,OP-028,Chilled Pick,7.75,461,936,1
2026-05-27,OP-029,Ambient Pick,7.46,500,1033,0
2026-05-27,OP-030,Returns,1.53,52,100,0
2026-05-27,OP-030,Bulk,5.89,253,850,0
2026-05-27,OP-031,Chilled Pick,6.97,395,948,1
2026-05-27,OP-032,Bulk,8.0,447,1458,1
2026-05-27,OP-033,Returns,7.68,319,571,0
2026-05-27,OP-034,Ambient Pick,6.94,553,1720,2
2026-05-27,OP-035,Ambient Pick,6.6,484,1538,1
2026-05-27,OP-036,Bulk,7.89,470,1428,1
2026-05-27,OP-037,Ambient Pick,7.24,544,1760,1
2026-05-27,OP-040,Ambient Pick,7.7,727,1911,8
2026-05-27,OP-040,Chilled Pick,0.74,45,74,0
2026-05-27,OP-043,Bulk,6.4,226,559,2
2026-05-27,OP-043,Ambient Pick,1.95,138,347,1
2026-05-27,OP-044,Chilled Pick,8.59,356,670,3
2026-05-27,OP-046,Ambient Pick,7.14,466,1270,2
2026-05-27,OP-047,Ambient Pick,7.42,507,1570,4
2026-05-28,OP-001,Ambient Pick,8.07,545,945,0
2026-05-28,OP-002,Ambient Pick,8.29,635,1532,3
2026-05-28,OP-003,Ambient Pick,8.13,563,1866,2
2026-05-28,OP-004,Chilled Pick,6.42,393,676,1
2026-05-28,OP-005,Chilled Pick,7.49,530,1493,2
2026-05-28,OP-006,Ambient Pick,7.61,492,1076,4
2026-05-28,OP-007,Ambient Pick,4.76,425,1162,3
2026-05-28,OP-007,Bulk,1.62,80,205,0
2026-05-28,OP-008,Bulk,3.42,142,456,0
2026-05-28,OP-008,Returns,4.21,137,294,0
2026-05-28,OP-009,Ambient Pick,7.51,465,1424,0
2026-05-28,OP-009,Returns,1.64,47,131,0
2026-05-28,OP-010,Ambient Pick,3.53,281,491,2
2026-05-28,OP-010,Bulk,4.62,217,672,0
2026-05-28,OP-011,Ambient Pick,6.99,658,1129,1
2026-05-28,OP-011,Bulk,1.16,56,127,0
2026-05-28,OP-012,Chilled Pick,2.86,204,669,1
2026-05-28,OP-012,Bulk,5.26,276,854,1
2026-05-28,OP-013,Returns,7.1,248,605,1
2026-05-28,OP-014,Chilled Pick,7.34,460,1124,2
2026-05-28,OP-015,Ambient Pick,7.58,423,1134,2
2026-05-28,OP-016,Chilled Pick,7.6,400,1000,2
2026-05-28,OP-017,Chilled Pick,7.89,485,1490,4
2026-05-28,OP-018,Bulk,5.4,226,526,1
2026-05-28,OP-018,Ambient Pick,1.48,134,359,2
2026-05-28,OP-021,Ambient Pick,7.53,588,1971,3
2026-05-28,OP-022,Ambient Pick,2.53,165,549,1
2026-05-28,OP-022,Bulk,4.38,152,244,0
2026-05-28,OP-024,Ambient Pick,6.97,426,1445,0
2026-05-28,OP-025,Ambient Pick,7.68,649,1185,2
2026-05-28,OP-026,Bulk,5.36,233,498,0
2026-05-28,OP-026,Ambient Pick,2.77,242,581,0
2026-05-28,OP-027,Ambient Pick,7.54,487,1290,2
2026-05-28,OP-028,Bulk,7.41,334,1068,2
2026-05-28,OP-029,Ambient Pick,5.73,398,962,1
2026-05-28,OP-029,Bulk,2.14,77,202,0
2026-05-28,OP-030,Ambient Pick,8.28,729,1593,3
2026-05-28,OP-031,Chilled Pick,6.67,431,1305,4
2026-05-28,OP-032,Chilled Pick,6.75,413,732,2
2026-05-28,OP-033,Returns,6.63,235,388,1
2026-05-28,OP-034,Ambient Pick,7.82,596,1259,1
2026-05-28,OP-035,Ambient Pick,6.96,527,1546,3
2026-05-28,OP-038,Ambient Pick,0.52,34,101,0
2026-05-28,OP-038,Bulk,7.27,286,876,1
2026-05-28,OP-039,Ambient Pick,7.77,445,1206,1
2026-05-28,OP-040,Ambient Pick,0.6,55,182,0
2026-05-28,OP-040,Bulk,6.71,388,1037,5
2026-05-28,OP-041,Ambient Pick,8.27,561,1084,0
2026-05-28,OP-042,Ambient Pick,7.92,556,1039,3
2026-05-28,OP-043,Chilled Pick,7.9,380,1222,1
2026-05-28,OP-044,Returns,7.15,154,309,1
2026-05-28,OP-044,Chilled Pick,0.62,28,86,0
2026-05-28,OP-045,Chilled Pick,3.93,159,315,2
2026-05-28,OP-045,Ambient Pick,3.44,178,325,1
2026-05-28,OP-046,Ambient Pick,7.97,571,1435,3
2026-05-28,OP-047,Chilled Pick,7.66,419,936,4
2026-05-28,OP-048,Bulk,7.67,287,919,1
2026-05-29,OP-001,Bulk,7.52,326,744,2
2026-05-29,OP-003,Ambient Pick,7.19,561,1589,2
2026-05-29,OP-004,Bulk,7.34,372,856,1
2026-05-29,OP-005,Ambient Pick,2.64,249,773,2
2026-05-29,OP-005,Returns,5.35,201,577,3
2026-05-29,OP-007,Returns,5.51,217,406,1
2026-05-29,OP-007,Ambient Pick,2.72,250,845,1
2026-05-29,OP-008,Bulk,7.37,323,682,1
2026-05-29,OP-011,Returns,7.57,294,807,0
2026-05-29,OP-012,Chilled Pick,6.61,447,961,3
2026-05-29,OP-013,Ambient Pick,8.04,581,1916,2
2026-05-29,OP-015,Chilled Pick,6.3,282,509,0
2026-05-29,OP-016,Returns,8.5,206,371,1
2026-05-29,OP-017,Ambient Pick,6.59,501,965,0
2026-05-29,OP-017,Chilled Pick,0.91,57,120,0
2026-05-29,OP-018,Bulk,4.51,195,571,1
2026-05-29,OP-018,Ambient Pick,2.93,211,709,0
2026-05-29,OP-019,Ambient Pick,7.54,534,1627,2
2026-05-29,OP-020,Ambient Pick,7.14,536,1183,2
2026-05-29,OP-021,Ambient Pick,8.35,793,1906,3
2026-05-29,OP-022,Bulk,7.47,237,403,3
2026-05-29,OP-023,Returns,5.64,203,450,0
2026-05-29,OP-023,Ambient Pick,1.19,100,315,0
2026-05-29,OP-025,Bulk,4.61,231,774,1
2026-05-29,OP-025,Returns,3.03,103,172,1
2026-05-29,OP-026,Ambient Pick,6.19,525,1742,1
2026-05-29,OP-026,Chilled Pick,1.75,123,409,0
2026-05-29,OP-027,Bulk,7.94,331,1103,1
2026-05-29,OP-028,Returns,4.92,184,548,2
2026-05-29,OP-028,Chilled Pick,2.92,161,465,1
2026-05-29,OP-029,Ambient Pick,7.35,545,1267,1
2026-05-29,OP-030,Chilled Pick,7.15,510,1572,2
2026-05-29,OP-032,Bulk,6.54,359,686,1
2026-05-29,OP-033,Ambient Pick,7.49,549,890,2
2026-05-29,OP-034,Ambient Pick,7.37,534,1690,2
2026-05-29,OP-035,Bulk,7.64,348,778,0
2026-05-29,OP-036,Ambient Pick,7.69,681,1890,1
2026-05-29,OP-037,Chilled Pick,7.6,480,1607,3
2026-05-29,OP-038,Bulk,8.16,303,966,1
2026-05-29,OP-039,Ambient Pick,2.72,161,327,4
2026-05-29,OP-039,Chilled Pick,4.78,213,462,4
2026-05-29,OP-040,Ambient Pick,4.0,378,789,5
2026-05-29,OP-040,Chilled Pick,2.63,206,605,3
2026-05-29,OP-041,Bulk,7.77,248,433,0
2026-05-29,OP-042,Bulk,6.85,332,975,4
2026-05-29,OP-043,Bulk,6.87,236,599,1
2026-05-29,OP-044,Ambient Pick,7.77,365,755,3
2026-05-29,OP-045,Returns,7.35,176,564,1
2026-05-29,OP-046,Bulk,7.74,296,558,2
2026-05-29,OP-047,Ambient Pick,7.6,610,1104,6
2026-05-29,OP-048,Ambient Pick,6.06,461,754,2
2026-05-29,OP-048,Bulk,0.51,20,60,0
2026-05-30,OP-001,Bulk,7.89,353,886,0
2026-05-30,OP-002,Ambient Pick,8.3,635,1951,4
2026-05-30,OP-003,Returns,6.7,225,474,3
2026-05-30,OP-003,Bulk,0.84,38,125,0
2026-05-30,OP-004,Returns,6.69,222,562,0
2026-05-30,OP-005,Ambient Pick,6.78,626,1529,1
2026-05-30,OP-006,Bulk,3.91,172,546,1
2026-05-30,OP-006,Ambient Pick,3.2,192,526,1
2026-05-30,OP-007,Ambient Pick,7.58,663,2156,1
2026-05-30,OP-008,Ambient Pick,7.41,479,1387,4
2026-05-30,OP-009,Chilled Pick,8.42,486,1647,1
2026-05-30,OP-010,Returns,2.21,69,112,0
2026-05-30,OP-010,Ambient Pick,4.77,405,1138,3
2026-05-30,OP-011,Ambient Pick,1.21,103,225,0
2026-05-30,OP-011,Returns,5.96,246,554,2
2026-05-30,OP-012,Bulk,3.4,156,480,1
2026-05-30,OP-012,Chilled Pick,4.63,295,904,2
2026-05-30,OP-013,Ambient Pick,7.49,539,1242,1
2026-05-30,OP-014,Ambient Pick,7.57,501,1415,0
2026-05-30,OP-015,Ambient Pick,8.85,547,1810,2
2026-05-30,OP-016,Chilled Pick,7.73,366,956,3
2026-05-30,OP-017,Ambient Pick,7.35,547,1136,4
2026-05-30,OP-018,Chilled Pick,6.51,412,999,1
2026-05-30,OP-018,Bulk,1.21,53,111,0
2026-05-30,OP-019,Chilled Pick,8.1,494,1246,0
2026-05-30,OP-020,Ambient Pick,3.98,320,549,1
2026-05-30,OP-020,Chilled Pick,4.7,264,492,1
2026-05-30,OP-021,Ambient Pick,5.77,494,1492,0
2026-05-30,OP-022,Ambient Pick,8.25,544,932,1
2026-05-30,OP-024,Returns,7.38,230,693,2
2026-05-30,OP-025,Chilled Pick,7.59,543,1797,4
2026-05-30,OP-027,Ambient Pick,7.97,647,1042,7
2026-05-30,OP-028,Ambient Pick,6.54,509,1595,3
2026-05-30,OP-029,Chilled Pick,8.37,436,1092,2
2026-05-30,OP-030,Bulk,7.85,355,818,1
2026-05-30,OP-031,Ambient Pick,5.97,481,1127,4
2026-05-30,OP-031,Bulk,1.33,60,202,1
2026-05-30,OP-032,Ambient Pick,7.54,657,1862,0
2026-05-30,OP-034,Ambient Pick,7.46,623,1688,2
2026-05-30,OP-035,Chilled Pick,7.92,413,935,0
2026-05-30,OP-036,Ambient Pick,7.45,628,1367,1
2026-05-30,OP-037,Ambient Pick,8.07,612,1139,2
2026-05-30,OP-038,Chilled Pick,7.58,350,1072,3
2026-05-30,OP-039,Chilled Pick,7.44,328,913,1
2026-05-30,OP-040,Chilled Pick,7.47,465,938,1
2026-05-30,OP-041,Ambient Pick,7.79,475,878,5
2026-05-30,OP-042,Ambient Pick,7.43,565,1228,3
2026-05-30,OP-043,Bulk,7.69,253,506,1
2026-05-30,OP-044,Chilled Pick,8.53,353,655,2
2026-05-30,OP-045,Bulk,7.95,215,550,2
2026-05-30,OP-046,Bulk,8.07,325,580,2
2026-05-30,OP-047,Chilled Pick,1.43,73,229,0
2026-05-30,OP-047,Returns,7.28,233,447,4
2026-05-30,OP-048,Chilled Pick,8.19,467,1280,6
2026-06-01,OP-001,Chilled Pick,6.95,530,1629,4
2026-06-01,OP-002,Ambient Pick,4.62,392,970,2
2026-06-01,OP-002,Bulk,2.83,144,393,0
2026-06-01,OP-005,Chilled Pick,7.15,591,1612,4
2026-06-01,OP-006,Ambient Pick,6.95,598,1165,4
2026-06-01,OP-007,Ambient Pick,8.37,901,1821,6
2026-06-01,OP-008,Returns,4.37,182,495,0
2026-06-01,OP-008,Ambient Pick,2.62,233,615,0
2026-06-01,OP-009,Ambient Pick,7.24,495,829,0
2026-06-01,OP-011,Returns,6.39,318,946,4
2026-06-01,OP-012,Returns,7.7,310,660,6
2026-06-01,OP-013,Ambient Pick,7.66,654,1207,3
2026-06-01,OP-015,Ambient Pick,5.2,339,915,0
2026-06-01,OP-015,Bulk,2.54,95,258,0
2026-06-01,OP-016,Chilled Pick,7.14,421,947,3
2026-06-01,OP-017,Bulk,8.08,450,1220,1
2026-06-01,OP-018,Ambient Pick,7.55,740,2092,1
2026-06-01,OP-020,Bulk,7.68,364,1065,1
2026-06-01,OP-021,Returns,7.93,356,628,2
2026-06-01,OP-022,Ambient Pick,3.49,285,905,2
2026-06-01,OP-022,Chilled Pick,4.91,321,581,0
2026-06-01,OP-023,Bulk,7.81,362,874,1
2026-06-01,OP-024,Bulk,4.36,188,394,1
2026-06-01,OP-024,Ambient Pick,1.88,151,297,2
2026-06-01,OP-025,Ambient Pick,7.5,717,1934,5
2026-06-01,OP-026,Chilled Pick,7.76,644,1811,4
2026-06-01,OP-027,Chilled Pick,6.91,401,1244,3
2026-06-01,OP-028,Chilled Pick,7.19,491,1406,4
2026-06-01,OP-029,Ambient Pick,6.41,505,1098,3
2026-06-01,OP-030,Bulk,6.92,397,971,2
2026-06-01,OP-031,Bulk,7.8,445,869,0
2026-06-01,OP-032,Bulk,7.05,413,686,5
2026-06-01,OP-033,Ambient Pick,6.55,717,1412,8
2026-06-01,OP-034,Chilled Pick,7.11,546,1723,7
2026-06-01,OP-036,Ambient Pick,8.08,1007,1922,9
2026-06-01,OP-037,Ambient Pick,7.52,748,1316,1
2026-06-01,OP-038,Ambient Pick,4.72,292,665,3
2026-06-01,OP-038,Returns,1.74,59,113,2
2026-06-01,OP-039,Bulk,6.5,277,866,5
2026-06-01,OP-039,Ambient Pick,1.65,104,331,0
2026-06-01,OP-040,Bulk,8.54,536,1578,2
2026-06-01,OP-041,Returns,8.95,292,798,2
2026-06-01,OP-043,Ambient Pick,2.71,217,526,4
2026-06-01,OP-043,Chilled Pick,5.14,332,769,6
2026-06-01,OP-044,Chilled Pick,7.23,336,1031,2
2026-06-01,OP-045,Bulk,7.88,283,603,3
2026-06-01,OP-047,Ambient Pick,6.4,539,1286,6
2026-06-01,OP-048,Bulk,1.86,87,199,0
2026-06-01,OP-048,Ambient Pick,5.19,424,1021,8
2026-06-02,OP-001,Ambient Pick,7.06,583,1610,5
2026-06-02,OP-002,Ambient Pick,3.15,244,540,0
2026-06-02,OP-002,Chilled Pick,4.89,278,773,0
2026-06-02,OP-003,Bulk,7.5,306,673,0
2026-06-02,OP-004,Ambient Pick,5.69,389,729,1
2026-06-02,OP-005,Bulk,7.33,330,695,1
2026-06-02,OP-006,Bulk,7.31,276,849,0
2026-06-02,OP-007,Ambient Pick,7.29,585,967,1
2026-06-02,OP-009,Chilled Pick,7.15,372,1144,1
2026-06-02,OP-010,Ambient Pick,7.21,547,1296,8
