po_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,expected_qty,received_qty,status
PO-003968,SUP-027,2026-03-24,2026-04-01,2026-04-01,645,505,Closed
PO-001939,SUP-007,2026-03-24,2026-04-04,2026-04-04,197,197,Closed
PO-002688,SUP-012,2026-03-24,2026-04-02,2026-04-02,326,326,Closed
PO-002580,SUP-011,2026-03-24,2026-03-29,2026-03-29,1184,1184,Closed
PO-000349,SUP-001,2026-03-25,2026-03-27,2026-03-27,101,101,Closed
PO-000650,SUP-002,2026-03-25,2026-03-30,2026-03-29,214,214,Closed
PO-002775,SUP-013,2026-03-25,2026-04-03,2026-04-02,357,357,Closed
PO-003869,SUP-024,2026-03-25,2026-03-27,2026-03-27,186,186,Closed
PO-003871,SUP-024,2026-03-25,2026-03-27,2026-03-28,264,264,Closed
PO-001139,SUP-004,2026-03-25,2026-03-31,2026-03-31,316,316,Closed
PO-001673,SUP-006,2026-03-25,2026-04-02,2026-04-02,852,852,Closed
PO-002686,SUP-012,2026-03-25,2026-04-01,2026-04-01,338,338,Closed
PO-000649,SUP-002,2026-03-26,2026-04-01,2026-04-01,1083,1083,Closed
PO-003411,SUP-019,2026-03-26,2026-04-09,2026-04-09,82,82,Closed
PO-003721,SUP-022,2026-03-26,2026-04-04,2026-04-04,398,398,Closed
PO-002220,SUP-008,2026-03-26,2026-03-31,2026-03-31,129,129,Closed
PO-000900,SUP-003,2026-03-26,2026-04-04,2026-04-04,322,322,Closed
PO-003601,SUP-021,2026-03-27,2026-04-05,2026-04-05,209,209,Closed
PO-001669,SUP-006,2026-03-27,2026-04-03,2026-04-02,366,366,Closed
PO-004243,SUP-036,2026-03-27,2026-04-01,2026-04-01,131,131,Closed
PO-003211,SUP-017,2026-03-27,2026-04-03,2026-04-03,169,169,Closed
PO-001662,SUP-006,2026-03-27,2026-04-03,2026-04-03,266,266,Closed
PO-004334,SUP-038,2026-03-28,2026-04-10,2026-04-10,96,96,Closed
PO-003722,SUP-022,2026-03-28,2026-04-04,2026-04-04,111,111,Closed
PO-002987,SUP-015,2026-03-28,2026-03-30,2026-03-30,410,410,Closed
PO-002579,SUP-011,2026-03-28,2026-03-30,2026-03-30,257,257,Closed
PO-002683,SUP-012,2026-03-28,2026-04-05,2026-04-05,392,392,Closed
PO-002991,SUP-015,2026-03-29,2026-03-31,2026-03-31,330,330,Closed
PO-002349,SUP-009,2026-03-29,2026-04-07,2026-04-07,292,292,Closed
PO-000353,SUP-001,2026-03-29,2026-04-01,2026-04-01,449,449,Closed
PO-000901,SUP-003,2026-03-29,2026-04-05,2026-04-05,495,495,Closed
PO-002584,SUP-011,2026-03-29,2026-04-03,2026-04-05,223,223,Closed
PO-001656,SUP-006,2026-03-29,2026-04-06,2026-04-06,102,102,Closed
PO-003302,SUP-018,2026-03-30,2026-04-03,2026-04-03,134,134,Closed
PO-001408,SUP-005,2026-03-30,2026-04-03,2026-04-03,95,95,Closed
PO-002221,SUP-008,2026-03-30,2026-04-04,2026-04-04,210,210,Closed
PO-003409,SUP-019,2026-03-30,2026-04-11,2026-04-11,272,201,Closed
PO-002577,SUP-011,2026-03-30,2026-04-02,2026-04-02,692,692,Closed
PO-003909,SUP-025,2026-03-30,2026-04-09,2026-04-09,149,149,Closed
PO-001671,SUP-006,2026-03-30,2026-04-09,2026-04-09,416,416,Closed
PO-000651,SUP-002,2026-03-30,2026-04-03,2026-04-04,442,442,Closed
PO-001940,SUP-007,2026-03-31,2026-04-12,2026-04-11,194,194,Closed
PO-004182,SUP-034,2026-03-31,2026-04-03,2026-04-03,326,326,Closed
PO-002581,SUP-011,2026-03-31,2026-04-02,2026-04-02,185,185,Closed
PO-002578,SUP-011,2026-03-31,2026-04-05,2026-04-05,1156,1156,Closed
PO-003720,SUP-022,2026-03-31,2026-04-09,2026-04-09,239,239,Closed
PO-000347,SUP-001,2026-03-31,2026-04-03,2026-04-04,206,206,Closed
PO-000646,SUP-002,2026-03-31,2026-04-05,2026-04-05,351,351,Closed
PO-003599,SUP-021,2026-03-31,2026-04-07,2026-04-07,222,222,Closed
PO-001682,SUP-006,2026-04-01,2026-04-08,2026-04-08,94,94,Closed
PO-000362,SUP-001,2026-04-01,2026-04-04,2026-04-05,147,147,Closed
PO-000658,SUP-002,2026-04-01,2026-04-05,2026-04-05,287,287,Closed
PO-002454,SUP-010,2026-04-01,2026-04-06,2026-04-05,231,203,Closed
PO-000665,SUP-002,2026-04-01,2026-04-06,2026-04-06,278,278,Closed
PO-002460,SUP-010,2026-04-01,2026-04-04,2026-04-04,154,154,Closed
PO-002228,SUP-008,2026-04-01,2026-04-06,2026-04-06,71,71,Closed
PO-003724,SUP-022,2026-04-01,2026-04-08,2026-04-09,161,161,Closed
PO-002878,SUP-014,2026-04-01,2026-04-09,2026-04-09,213,203,Closed
PO-003825,SUP-023,2026-04-01,2026-04-04,2026-04-03,329,329,Closed
PO-001674,SUP-006,2026-04-02,2026-04-10,2026-04-11,631,631,Closed
PO-002691,SUP-012,2026-04-02,2026-04-11,2026-04-11,131,131,Closed
PO-001419,SUP-005,2026-04-02,2026-04-06,2026-04-06,260,260,Closed
PO-003934,SUP-026,2026-04-02,2026-04-08,2026-04-08,99,99,Closed
PO-002461,SUP-010,2026-04-02,2026-04-06,2026-04-06,1107,1107,Closed
PO-001411,SUP-005,2026-04-02,2026-04-07,2026-04-07,111,111,Closed
PO-002232,SUP-008,2026-04-02,2026-04-04,2026-04-04,89,89,Closed
PO-000367,SUP-001,2026-04-02,2026-04-05,2026-04-05,179,179,Closed
PO-000916,SUP-003,2026-04-02,2026-04-11,2026-04-11,664,664,Closed
PO-000657,SUP-002,2026-04-03,2026-04-09,2026-04-09,676,676,Closed
PO-001413,SUP-005,2026-04-03,2026-04-08,2026-04-08,563,563,Closed
PO-000359,SUP-001,2026-04-03,2026-04-08,2026-04-08,175,175,Closed
PO-003874,SUP-024,2026-04-03,2026-04-07,2026-04-07,218,218,Closed
PO-001680,SUP-006,2026-04-03,2026-04-11,2026-04-11,77,77,Closed
PO-002237,SUP-008,2026-04-03,2026-04-06,2026-04-05,229,184,Closed
PO-000363,SUP-001,2026-04-03,2026-04-05,2026-04-05,119,119,Closed
PO-003612,SUP-021,2026-04-03,2026-04-12,2026-04-12,182,182,Closed
PO-002227,SUP-008,2026-04-03,2026-04-05,2026-04-05,520,520,Closed
PO-001151,SUP-004,2026-04-03,2026-04-10,2026-04-11,383,383,Closed
PO-002993,SUP-015,2026-04-04,2026-04-07,2026-04-07,362,362,Closed
PO-000662,SUP-002,2026-04-04,2026-04-08,2026-04-08,396,396,Closed
PO-004405,SUP-040,2026-04-04,2026-04-11,2026-04-11,278,278,Closed
PO-003609,SUP-021,2026-04-04,2026-04-14,2026-04-15,174,174,Closed
PO-001147,SUP-004,2026-04-04,2026-04-11,2026-04-11,465,465,Closed
PO-003606,SUP-021,2026-04-05,2026-04-15,2026-04-15,393,393,Closed
PO-001412,SUP-005,2026-04-05,2026-04-08,2026-04-08,312,312,Closed
PO-002585,SUP-011,2026-04-06,2026-04-11,2026-04-11,121,91,Closed
PO-001952,SUP-007,2026-04-06,2026-04-20,2026-04-20,195,195,Closed
PO-002995,SUP-015,2026-04-06,2026-04-08,2026-04-08,240,240,Closed
PO-002352,SUP-009,2026-04-06,2026-04-15,2026-04-15,288,288,Closed
PO-001422,SUP-005,2026-04-06,2026-04-09,2026-04-09,637,637,Closed
PO-000909,SUP-003,2026-04-07,2026-04-15,2026-04-15,145,145,Closed
PO-000659,SUP-002,2026-04-07,2026-04-11,2026-04-11,320,320,Closed
PO-003872,SUP-024,2026-04-07,2026-04-12,2026-04-12,379,329,Closed
PO-000663,SUP-002,2026-04-07,2026-04-13,2026-04-12,574,574,Closed
PO-004183,SUP-034,2026-04-07,2026-04-10,2026-04-10,369,369,Closed
PO-001676,SUP-006,2026-04-07,2026-04-17,2026-04-17,224,224,Closed
PO-003099,SUP-016,2026-04-08,2026-04-15,2026-04-15,141,141,Closed
PO-003608,SUP-021,2026-04-08,2026-04-16,2026-04-17,1319,1319,Closed
PO-000374,SUP-001,2026-04-08,2026-04-13,2026-04-15,186,186,Closed
PO-002586,SUP-011,2026-04-08,2026-04-13,2026-04-12,305,305,Closed
PO-002457,SUP-010,2026-04-08,2026-04-12,2026-04-12,719,719,Closed
PO-003307,SUP-018,2026-04-08,2026-04-14,2026-04-14,265,265,Closed
PO-003726,SUP-022,2026-04-08,2026-04-17,2026-04-18,342,342,Closed
PO-002997,SUP-015,2026-04-08,2026-04-13,2026-04-13,119,103,Closed
PO-001152,SUP-004,2026-04-09,2026-04-15,2026-04-15,120,120,Closed
PO-002587,SUP-011,2026-04-09,2026-04-12,2026-04-12,690,562,Closed
PO-003723,SUP-022,2026-04-09,2026-04-16,2026-04-15,200,200,Closed
PO-003216,SUP-017,2026-04-09,2026-04-19,2026-04-19,781,781,Closed
PO-000655,SUP-002,2026-04-09,2026-04-13,2026-04-13,397,397,Closed
PO-004245,SUP-036,2026-04-09,2026-04-12,2026-04-12,73,51,Closed
PO-002876,SUP-014,2026-04-09,2026-04-16,2026-04-17,168,168,Closed
PO-003873,SUP-024,2026-04-10,2026-04-13,2026-04-13,388,388,Closed
PO-002877,SUP-014,2026-04-10,2026-04-20,2026-04-20,287,287,Closed
PO-003933,SUP-026,2026-04-10,2026-04-14,2026-04-14,100,100,Closed
PO-001150,SUP-004,2026-04-10,2026-04-18,2026-04-18,129,129,Closed
PO-001679,SUP-006,2026-04-11,2026-04-19,2026-04-19,252,252,Closed
PO-003493,SUP-020,2026-04-11,2026-04-13,2026-04-13,355,355,Closed
PO-001420,SUP-005,2026-04-11,2026-04-15,2026-04-15,294,294,Closed
PO-002235,SUP-008,2026-04-12,2026-04-17,2026-04-17,115,111,Closed
PO-002455,SUP-010,2026-04-12,2026-04-18,2026-04-18,155,155,Closed
PO-000915,SUP-003,2026-04-12,2026-04-19,2026-04-19,179,179,Closed
PO-000910,SUP-003,2026-04-12,2026-04-21,2026-04-21,200,200,Closed
PO-001684,SUP-006,2026-04-12,2026-04-22,2026-04-22,355,355,Closed
PO-003413,SUP-019,2026-04-12,2026-04-25,2026-04-28,161,161,Closed
PO-001686,SUP-006,2026-04-12,2026-04-21,2026-04-21,199,199,Closed
PO-001146,SUP-004,2026-04-12,2026-04-21,2026-04-21,459,459,Closed
PO-001153,SUP-004,2026-04-13,2026-04-20,2026-04-20,331,331,Closed
PO-001424,SUP-005,2026-04-13,2026-04-18,2026-04-18,205,205,Closed
PO-000371,SUP-001,2026-04-13,2026-04-15,2026-04-17,182,182,Closed
PO-002453,SUP-010,2026-04-13,2026-04-19,2026-04-19,220,220,Closed
PO-002456,SUP-010,2026-04-13,2026-04-19,2026-04-19,514,451,Closed
PO-000660,SUP-002,2026-04-13,2026-04-17,2026-04-16,229,229,Closed
PO-000370,SUP-001,2026-04-13,2026-04-15,2026-04-15,463,463,Closed
PO-003416,SUP-019,2026-04-14,2026-04-25,2026-04-25,354,322,Closed
PO-003312,SUP-018,2026-04-14,2026-04-20,2026-04-22,44,44,Closed
PO-004301,SUP-037,2026-04-14,2026-04-20,2026-04-20,313,313,Closed
PO-000369,SUP-001,2026-04-14,2026-04-16,2026-04-16,229,229,Closed
PO-001155,SUP-004,2026-04-14,2026-04-23,2026-04-23,125,125,Closed
PO-002452,SUP-010,2026-04-14,2026-04-18,2026-04-18,250,250,Closed
PO-002238,SUP-008,2026-04-14,2026-04-16,2026-04-16,579,579,Closed
PO-001415,SUP-005,2026-04-14,2026-04-17,2026-04-17,614,614,Closed
PO-004112,SUP-032,2026-04-14,2026-04-18,2026-04-19,278,278,Closed
PO-004244,SUP-036,2026-04-15,2026-04-18,2026-04-18,222,184,Closed
PO-002236,SUP-008,2026-04-15,2026-04-17,2026-04-17,216,216,Closed
PO-002776,SUP-013,2026-04-15,2026-04-23,2026-04-23,148,135,Closed
PO-003611,SUP-021,2026-04-15,2026-04-24,2026-04-24,56,56,Closed
PO-001683,SUP-006,2026-04-15,2026-04-22,2026-04-22,474,474,Closed
PO-001410,SUP-005,2026-04-16,2026-04-21,2026-04-21,79,79,Closed
PO-001414,SUP-005,2026-04-16,2026-04-21,2026-04-21,136,136,Closed
PO-003494,SUP-020,2026-04-16,2026-04-21,2026-04-22,711,711,Closed
PO-001949,SUP-007,2026-04-16,2026-04-30,2026-04-30,366,366,Closed
PO-000361,SUP-001,2026-04-16,2026-04-19,2026-04-19,179,179,Closed
PO-000360,SUP-001,2026-04-16,2026-04-18,2026-04-17,554,554,Closed
PO-004113,SUP-032,2026-04-17,2026-04-19,2026-04-19,126,126,Closed
PO-000656,SUP-002,2026-04-17,2026-04-23,2026-04-23,599,599,Closed
PO-001144,SUP-004,2026-04-17,2026-04-24,2026-04-24,57,57,Closed
PO-001416,SUP-005,2026-04-17,2026-04-23,2026-04-23,250,250,Closed
PO-000653,SUP-002,2026-04-17,2026-04-23,2026-04-23,102,102,Closed
PO-000365,SUP-001,2026-04-17,2026-04-19,2026-04-20,146,146,Closed
PO-001947,SUP-007,2026-04-17,2026-05-01,2026-05-01,193,193,Closed
PO-001688,SUP-006,2026-04-17,2026-04-24,2026-04-24,187,187,Closed
PO-002588,SUP-011,2026-04-17,2026-04-20,2026-04-20,218,218,Closed
PO-003213,SUP-017,2026-04-17,2026-04-25,2026-04-25,473,473,Closed
PO-002591,SUP-011,2026-04-17,2026-04-22,2026-04-22,242,173,Closed
PO-001145,SUP-004,2026-04-18,2026-04-25,2026-04-25,218,218,Closed
PO-000364,SUP-001,2026-04-18,2026-04-22,2026-04-22,114,114,Closed
PO-002592,SUP-011,2026-04-18,2026-04-23,2026-04-23,82,82,Closed
PO-001149,SUP-004,2026-04-19,2026-04-25,2026-04-25,252,252,Closed
PO-000661,SUP-002,2026-04-19,2026-04-23,2026-04-23,117,117,Closed
PO-002590,SUP-011,2026-04-19,2026-04-21,2026-04-21,419,419,Closed
PO-002233,SUP-008,2026-04-19,2026-04-24,2026-04-24,254,254,Closed
PO-001425,SUP-005,2026-04-19,2026-04-23,2026-04-23,240,240,Closed
PO-003725,SUP-022,2026-04-19,2026-04-27,2026-04-27,64,64,Closed
PO-001154,SUP-004,2026-04-20,2026-04-26,2026-04-26,1137,1137,Closed
PO-003308,SUP-018,2026-04-20,2026-04-25,2026-04-24,364,325,Closed
PO-002459,SUP-010,2026-04-20,2026-04-26,2026-04-26,1026,1026,Closed
PO-003214,SUP-017,2026-04-20,2026-04-30,2026-04-30,137,137,Closed
PO-002230,SUP-008,2026-04-20,2026-04-25,2026-04-24,162,133,Closed
PO-001687,SUP-006,2026-04-20,2026-04-27,2026-04-27,121,121,Closed
PO-003097,SUP-016,2026-04-20,2026-04-28,2026-04-29,81,81,Closed
PO-000911,SUP-003,2026-04-20,2026-04-27,2026-04-27,534,534,Closed
PO-003098,SUP-016,2026-04-21,2026-04-30,2026-04-30,268,268,Closed
PO-002994,SUP-015,2026-04-21,2026-04-24,2026-04-25,373,373,Closed
PO-000368,SUP-001,2026-04-21,2026-04-24,2026-04-25,379,379,Closed
PO-001423,SUP-005,2026-04-21,2026-04-27,2026-04-27,180,180,Closed
PO-002234,SUP-008,2026-04-21,2026-04-24,2026-04-24,185,185,Closed
PO-002689,SUP-012,2026-04-22,2026-04-29,2026-04-28,158,158,Closed
PO-002690,SUP-012,2026-04-22,2026-05-01,2026-05-01,463,463,Closed
PO-002458,SUP-010,2026-04-22,2026-04-28,2026-04-28,1326,1326,Closed
PO-000652,SUP-002,2026-04-22,2026-04-27,2026-04-27,230,230,Closed
PO-000375,SUP-001,2026-04-23,2026-04-25,2026-04-25,322,322,Closed
PO-002589,SUP-011,2026-04-23,2026-04-25,2026-04-25,40,40,Closed
PO-004111,SUP-032,2026-04-23,2026-04-25,2026-04-25,208,208,Closed
PO-003310,SUP-018,2026-04-23,2026-04-27,2026-04-27,255,255,Closed
PO-000664,SUP-002,2026-04-23,2026-04-29,2026-04-29,369,369,Closed
PO-001143,SUP-004,2026-04-23,2026-04-30,2026-04-30,106,106,Closed
PO-003309,SUP-018,2026-04-23,2026-04-28,2026-04-30,121,121,Closed
PO-003311,SUP-018,2026-04-23,2026-04-27,2026-04-27,389,389,Closed
PO-000366,SUP-001,2026-04-23,2026-04-28,2026-04-29,314,314,Closed
PO-003607,SUP-021,2026-04-24,2026-05-04,2026-05-09,204,204,Closed
PO-002231,SUP-008,2026-04-24,2026-04-27,2026-04-27,178,178,Closed
PO-001418,SUP-005,2026-04-24,2026-04-30,2026-04-30,215,215,Closed
PO-003215,SUP-017,2026-04-24,2026-05-02,2026-05-02,198,198,Closed
PO-004337,SUP-038,2026-04-24,2026-05-08,2026-05-08,331,331,Closed
PO-001950,SUP-007,2026-04-24,2026-05-05,2026-05-05,712,712,Closed
PO-002996,SUP-015,2026-04-24,2026-04-29,2026-04-30,297,216,Closed
PO-000914,SUP-003,2026-04-24,2026-05-02,2026-05-02,406,406,Closed
PO-002354,SUP-009,2026-04-25,2026-05-03,2026-05-02,491,491,Closed
PO-002353,SUP-009,2026-04-25,2026-05-03,2026-05-03,341,341,Closed
PO-003610,SUP-021,2026-04-25,2026-05-03,2026-05-03,122,122,Closed
PO-001678,SUP-006,2026-04-25,2026-05-04,2026-05-04,112,80,Closed
PO-000912,SUP-003,2026-04-26,2026-05-03,2026-05-03,181,181,Closed
PO-001675,SUP-006,2026-04-26,2026-05-05,2026-05-08,236,236,Closed
PO-000373,SUP-001,2026-04-26,2026-04-29,2026-05-01,318,318,Closed
PO-003415,SUP-019,2026-04-26,2026-05-09,2026-05-10,633,633,Closed
PO-000372,SUP-001,2026-04-26,2026-04-30,2026-04-29,310,310,Closed
PO-000913,SUP-003,2026-04-26,2026-05-05,2026-05-05,263,263,Closed
PO-001148,SUP-004,2026-04-27,2026-05-03,2026-05-02,242,242,Closed
PO-001953,SUP-007,2026-04-27,2026-05-10,2026-05-09,52,52,Closed
PO-001951,SUP-007,2026-04-27,2026-05-08,2026-05-08,152,152,Closed
PO-001677,SUP-006,2026-04-27,2026-05-07,2026-05-07,363,363,Closed
PO-003414,SUP-019,2026-04-27,2026-05-11,2026-05-11,111,111,Closed
PO-001681,SUP-006,2026-04-28,2026-05-05,2026-05-05,736,736,Closed
PO-004212,SUP-035,2026-04-28,2026-05-07,2026-05-08,260,223,Closed
PO-001948,SUP-007,2026-04-28,2026-05-12,2026-05-11,1076,1076,Closed
PO-001685,SUP-006,2026-04-28,2026-05-08,2026-05-08,187,187,Closed
PO-002229,SUP-008,2026-04-28,2026-05-01,2026-05-01,403,403,Closed
PO-001417,SUP-005,2026-04-29,2026-05-05,2026-05-04,271,271,Closed
PO-002992,SUP-015,2026-04-29,2026-05-03,2026-05-03,601,601,Closed
PO-003492,SUP-020,2026-04-29,2026-05-03,2026-05-03,172,159,Closed
PO-003824,SUP-023,2026-04-29,2026-05-02,2026-05-02,120,120,Closed
PO-003100,SUP-016,2026-04-29,2026-05-05,2026-05-05,189,189,Closed
PO-001421,SUP-005,2026-04-30,2026-05-03,2026-05-03,469,469,Closed
PO-002239,SUP-008,2026-04-30,2026-05-03,2026-05-03,299,299,Closed
PO-001954,SUP-007,2026-04-30,2026-05-12,2026-05-12,162,162,Closed
PO-000654,SUP-002,2026-04-30,2026-05-06,2026-05-06,731,731,Closed
PO-004374,SUP-039,2026-04-30,2026-05-05,2026-05-05,168,168,Closed
PO-001431,SUP-005,2026-05-01,2026-05-05,2026-05-05,767,767,Closed
PO-004185,SUP-034,2026-05-01,2026-05-05,2026-05-05,165,165,Closed
PO-001699,SUP-006,2026-05-01,2026-05-09,2026-05-08,119,119,Closed
PO-002880,SUP-014,2026-05-01,2026-05-09,2026-05-09,372,372,Closed
PO-003315,SUP-018,2026-05-02,2026-05-08,2026-05-08,90,90,Closed
PO-002593,SUP-011,2026-05-02,2026-05-05,2026-05-05,1026,969,Closed
PO-002246,SUP-008,2026-05-02,2026-05-04,2026-05-04,425,425,Closed
PO-001958,SUP-007,2026-05-03,2026-05-15,2026-05-15,596,596,Closed
PO-000918,SUP-003,2026-05-03,2026-05-11,2026-05-11,308,308,Closed
PO-002243,SUP-008,2026-05-03,2026-05-07,2026-05-07,421,421,Closed
PO-004246,SUP-036,2026-05-03,2026-05-08,2026-05-08,894,894,Closed
PO-001692,SUP-006,2026-05-04,2026-05-12,2026-05-12,180,180,Closed
PO-002464,SUP-010,2026-05-04,2026-05-08,2026-05-08,496,496,Closed
PO-001966,SUP-007,2026-05-05,2026-05-19,2026-05-19,595,595,Closed
PO-001967,SUP-007,2026-05-05,2026-05-19,2026-05-19,432,432,Closed
PO-002356,SUP-009,2026-05-05,2026-05-15,2026-05-15,302,302,Closed
PO-001696,SUP-006,2026-05-05,2026-05-14,2026-05-14,72,72,Closed
PO-003218,SUP-017,2026-05-05,2026-05-13,2026-05-13,320,320,Closed
PO-000670,SUP-002,2026-05-05,2026-05-08,2026-05-08,158,158,Closed
PO-001693,SUP-006,2026-05-06,2026-05-14,2026-05-14,406,406,Closed
PO-002357,SUP-009,2026-05-06,2026-05-13,2026-05-13,238,238,Closed
PO-002782,SUP-013,2026-05-07,2026-05-13,2026-05-12,287,210,Closed
PO-000377,SUP-001,2026-05-07,2026-05-09,2026-05-09,265,265,Closed
PO-000924,SUP-003,2026-05-07,2026-05-17,2026-05-16,117,117,Closed
PO-002783,SUP-013,2026-05-07,2026-05-13,2026-05-13,183,183,Closed
PO-003101,SUP-016,2026-05-07,2026-05-13,2026-05-13,150,150,Closed
PO-000381,SUP-001,2026-05-07,2026-05-09,2026-05-09,195,195,Closed
PO-002247,SUP-008,2026-05-07,2026-05-10,2026-05-10,752,752,Closed
PO-002780,SUP-013,2026-05-08,2026-05-14,2026-05-14,179,179,Closed
PO-000390,SUP-001,2026-05-08,2026-05-10,2026-05-10,465,465,Closed
PO-004249,SUP-036,2026-05-08,2026-05-10,2026-05-10,137,137,Closed
PO-001962,SUP-007,2026-05-08,2026-05-19,2026-05-19,225,225,Closed
PO-000666,SUP-002,2026-05-08,2026-05-11,2026-05-11,91,91,Closed
PO-001955,SUP-007,2026-05-08,2026-05-21,2026-05-21,1096,1096,Closed
PO-001959,SUP-007,2026-05-08,2026-05-21,2026-05-21,40,40,Closed
PO-003318,SUP-018,2026-05-08,2026-05-14,2026-05-14,596,596,Closed
PO-002998,SUP-015,2026-05-08,2026-05-10,2026-05-10,571,494,Closed
PO-004144,SUP-033,2026-05-09,2026-05-16,2026-05-16,1001,1001,Closed
PO-000668,SUP-002,2026-05-09,2026-05-15,2026-05-15,494,494,Closed
PO-003728,SUP-022,2026-05-09,2026-05-17,2026-05-17,255,255,Closed
PO-000388,SUP-001,2026-05-09,2026-05-11,2026-05-12,281,281,Closed
PO-001969,SUP-007,2026-05-09,2026-05-23,2026-05-23,159,159,Closed
PO-002999,SUP-015,2026-05-10,2026-05-13,2026-05-13,142,142,Closed
PO-003827,SUP-023,2026-05-10,2026-05-16,2026-05-16,176,176,Closed
PO-001428,SUP-005,2026-05-10,2026-05-15,2026-05-15,533,533,Closed
PO-001960,SUP-007,2026-05-10,2026-05-24,2026-05-24,202,202,Closed
PO-002241,SUP-008,2026-05-11,2026-05-14,2026-05-14,368,368,Closed
PO-000385,SUP-001,2026-05-11,2026-05-13,2026-05-13,76,76,Closed
PO-001698,SUP-006,2026-05-11,2026-05-20,2026-05-20,125,125,Closed
PO-001691,SUP-006,2026-05-12,2026-05-19,2026-05-19,381,381,Closed
PO-003219,SUP-017,2026-05-12,2026-05-20,2026-05-20,698,698,Closed
PO-002244,SUP-008,2026-05-12,2026-05-16,2026-05-15,176,176,Closed
PO-003314,SUP-018,2026-05-12,2026-05-15,2026-05-14,142,142,Closed
PO-002355,SUP-009,2026-05-13,2026-05-20,2026-05-20,908,908,Closed
PO-000669,SUP-002,2026-05-13,2026-05-18,2026-05-18,358,358,Closed
PO-000386,SUP-001,2026-05-13,2026-05-17,2026-05-17,327,327,Closed
PO-002779,SUP-013,2026-05-13,2026-05-22,2026-05-22,320,320,Closed
PO-001427,SUP-005,2026-05-13,2026-05-17,2026-05-18,162,162,Closed
PO-003102,SUP-016,2026-05-13,2026-05-20,2026-05-20,242,242,Closed
PO-001963,SUP-007,2026-05-13,2026-05-27,2026-05-27,153,153,Closed
PO-000384,SUP-001,2026-05-14,2026-05-17,2026-05-18,1998,1998,Closed
PO-003615,SUP-021,2026-05-14,2026-05-22,2026-05-22,744,744,Closed
PO-001157,SUP-004,2026-05-14,2026-05-20,2026-05-20,551,551,Closed
PO-003730,SUP-022,2026-05-14,2026-05-22,2026-05-27,947,947,Closed
PO-000673,SUP-002,2026-05-14,2026-05-17,2026-05-17,240,240,Closed
PO-001433,SUP-005,2026-05-14,2026-05-17,2026-05-16,371,371,Closed
PO-002778,SUP-013,2026-05-15,2026-05-22,2026-05-22,240,240,Closed
PO-001159,SUP-004,2026-05-15,2026-05-22,2026-05-22,305,305,Closed
PO-000671,SUP-002,2026-05-15,2026-05-20,2026-05-20,82,82,Closed
PO-003105,SUP-016,2026-05-15,2026-05-22,2026-05-22,304,304,Closed
PO-002465,SUP-010,2026-05-15,2026-05-21,2026-05-21,551,551,Closed
PO-000925,SUP-003,2026-05-16,2026-05-24,2026-05-24,198,198,Closed
PO-002250,SUP-008,2026-05-16,2026-05-21,2026-05-21,171,171,Closed
PO-002777,SUP-013,2026-05-16,2026-05-25,2026-05-25,606,606,Closed
PO-000672,SUP-002,2026-05-16,2026-05-21,2026-05-20,406,406,Closed
PO-000376,SUP-001,2026-05-16,2026-05-19,2026-05-19,428,428,Closed
PO-000382,SUP-001,2026-05-16,2026-05-20,2026-05-23,1034,1034,Closed
PO-004247,SUP-036,2026-05-17,2026-05-20,2026-05-21,130,111,Closed
PO-002879,SUP-014,2026-05-17,2026-05-25,2026-05-25,168,168,Closed
PO-000378,SUP-001,2026-05-17,2026-05-20,2026-05-20,155,155,Closed
PO-001694,SUP-006,2026-05-17,2026-05-25,2026-05-25,147,147,Closed
PO-001965,SUP-007,2026-05-18,2026-05-31,2026-05-31,100,100,Closed
PO-000919,SUP-003,2026-05-18,2026-05-25,2026-05-24,496,496,Closed
PO-002359,SUP-009,2026-05-18,2026-05-27,2026-05-27,332,332,Closed
PO-002463,SUP-010,2026-05-19,2026-05-23,2026-05-23,307,307,Closed
PO-003969,SUP-027,2026-05-19,2026-05-27,2026-05-27,188,188,Closed
PO-001690,SUP-006,2026-05-19,2026-05-29,2026-05-29,190,190,Closed
PO-000920,SUP-003,2026-05-19,2026-05-26,2026-05-26,215,215,Closed
PO-002781,SUP-013,2026-05-20,2026-05-27,2026-05-27,509,509,Closed
PO-003875,SUP-024,2026-05-20,2026-05-22,2026-05-22,263,241,Closed
PO-003935,SUP-026,2026-05-20,2026-05-24,2026-05-24,193,193,Closed
PO-000927,SUP-003,2026-05-20,2026-05-27,2026-05-29,316,316,Closed
PO-001158,SUP-004,2026-05-20,2026-05-29,2026-05-29,215,215,Closed
PO-003001,SUP-015,2026-05-21,2026-05-23,2026-05-24,87,87,Closed
PO-004114,SUP-032,2026-05-21,2026-05-24,2026-05-25,443,443,Closed
PO-003103,SUP-016,2026-05-21,2026-05-27,2026-05-27,274,274,Closed
PO-001968,SUP-007,2026-05-21,2026-06-03,2026-06-03,610,610,Closed
PO-003826,SUP-023,2026-05-21,2026-05-24,2026-05-26,321,321,Closed
PO-001964,SUP-007,2026-05-21,2026-06-01,2026-06-01,178,178,Closed
PO-000383,SUP-001,2026-05-21,2026-05-24,2026-05-24,383,383,Closed
PO-003317,SUP-018,2026-05-22,2026-05-25,2026-05-25,387,387,Closed
PO-003614,SUP-021,2026-05-22,2026-06-01,2026-05-31,67,67,Closed
